participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,submissions_pre_jump,submissions_post_jump,leap_size,post_jump_score_repetition,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,archetype
75,4,8,2,4.0,0.0,2.6666666666666665,0,0.5713746701375513,0.4388821545162294,0.7322953242886193,0.13249251562132186,0.2934131697723899,5,0.4388821545162294,2,0.7322953242886193,0.5597392895430134,-0.12085713502678402,1,-0.947528592359628,20.556200463413518,2,6,0.12901527070729757,0.0,2,10,1.25,3.3333333333333335,0.75,late_joiner_dangerous
76,4,14,4,3.5,1.0,0.0,10,0.5550746385455554,0.43494700754279436,0.6703091897926101,0.12012763100276103,0.23536218224981575,10,0.43494700754279436,4,0.5054363559129385,0.5597392895430134,-0.12479228200021908,1,-0.7458968150998295,237.02545013889147,5,9,0.08844766180570596,0.0,6,9,0.6428571428571429,1.2857142857142858,0.857,pure_ai_quick_dump
77,4,12,6,2.0,0.6666666666666666,2.0,4,1.446791699703477,0.4216435855822365,2.578872411951661,1.0251481141212406,2.1572288263694244,4,0.4216435855822365,2,0.4216435855822365,0.5597392895430134,-0.13809570396077692,1,-0.6202679695950445,216.73874420189028,9,3,1.9459892615016128,0.8328302826312991,4,8,0.6666666666666666,1.6,0.75,ai_dump_sincere_start
78,4,13,8,1.625,1.3333333333333333,2.0,1,1.6826315556608655,0.8940079309716019,2.390224008053969,0.7886236246892636,1.4962160770823671,3,1.3958250435365531,1,2.390224008053969,0.5597392895430134,0.3342686414285885,0,-0.970679117976703,209.87914863300745,7,6,0.2868065121243124,0.36152257940127475,3,31,2.3846153846153846,7.75,1.0,benchmark_tweaker
79,4,3,2,1.5,0.0,0.0,0,0.6082144087715459,0.5508981715697551,0.65717270296565,0.0573162372017908,0.10627453139589493,2,0.6082144087715459,1,0.65717270296565,0.5597392895430134,-0.008841117973258372,1,-0.9997869725240144,21.024200735848638,3,0,0.0,0.0,5,18,6.0,3.0,1.0,late_joiner_dangerous
80,4,21,9,2.3333333333333335,2.0,3.3333333333333335,1,0.7069593614210115,0.5085241217384802,1.3555786920750992,0.1984352396825313,0.847054570336619,5,0.5353954763612283,2,0.711336117689101,0.5597392895430134,-0.05121516780453328,1,-0.6775487961857227,129.0812803365239,9,12,0.515218663830609,0.7371163628842257,5,13,0.6190476190476191,2.1666666666666665,0.905,daily_sprinter
81,4,22,5,4.4,4.0,1.3333333333333333,0,1.415610461690548,0.44701825214683877,1.8336790472652995,0.9685922095437093,1.3866607951184609,7,1.5326526203317918,3,0.5233572657046057,0.5597392895430134,-0.11272103739617467,1,-0.9844926244020225,213.10563029475614,16,6,0.6033435246791025,0.627768219116565,5,11,0.5,1.8333333333333333,0.591,ai_dump_sincere_start
82,4,18,8,2.25,1.0,2.3333333333333335,4,0.7155356238329642,0.5955498006482198,1.5332372115831046,0.11998582318474438,0.9376874109348847,4,1.0899673322626933,2,0.6431050872558506,0.5597392895430134,0.03581051110520639,0,-0.8653125025405007,132.6509914269101,7,11,0.3212750305659239,0.7114639006411807,7,25,1.3888888888888888,3.125,0.833,daily_sprinter
83,4,19,8,2.375,1.0,2.3333333333333335,2,0.553989785770699,0.35275708713485926,1.0845085004796462,0.20123269863583976,0.7317514133447869,3,0.9668829427547041,3,0.9668829427547041,0.5597392895430134,-0.20698220240815418,1,-0.8231446100984665,130.02779887494955,6,13,0.43200428853406503,0.0,6,5,0.2631578947368421,0.7142857142857143,0.842,daily_sprinter
84,4,11,5,2.2,0.3333333333333333,3.0,0,2.314839625251585,1.2642475363745016,2.4974847965579228,1.0505920888770832,1.2332372601834212,4,2.1332274126208097,3,2.1332274126208097,0.5597392895430134,0.7045082468314882,0,-0.3396474489709503,17.148911822474147,1,10,1.2332372601834212,0.0,8,36,3.272727272727273,4.0,0.818,hardworker
85,4,3,2,1.5,1.0,0.0,0,1.9976160102960108,1.8017568032626334,2.020660109865803,0.19585920703337734,0.2189033066031696,2,1.9976160102960108,1,2.020660109865803,0.5597392895430134,1.2420175137196199,0,-0.9971210192176476,19.869706972727986,3,0,0.0,0.0,4,38,12.666666666666666,7.6,0.333,low_interest_quitter
86,4,4,1,4.0,1.3333333333333333,0.0,0,1.2141621965199572,1.114317320436011,1.3367630731958506,0.0998448760839461,0.22244575275983958,4,1.114317320436011,2,1.2406273919778412,0.5597392895430134,0.5545780308929976,0,-0.8068839053429934,5.486563633632497,2,2,0.14906607213377732,0.36815559304022827,4,34,8.5,6.8,1.0,low_interest_quitter
87,4,11,5,2.2,1.0,0.6666666666666666,6,1.4102518379816615,0.36648052048881485,2.47090616264341,1.0437713174928467,2.1044256421545953,6,0.36648052048881485,2,0.36648052048881485,0.5597392895430134,-0.1932587690541986,1,-0.6738293395004346,217.78057616953706,6,5,1.9333771958668748,0.8258948141947476,6,6,0.5454545454545454,0.8571428571428571,0.636,ai_dump_sincere_start
88,4,47,7,6.714285714285714,0.0,5.666666666666667,5,0.6566853383618112,0.3,2.5772288932151204,0.3566853383618112,2.2772288932151206,10,0.5602836275396466,2,0.7371605778253861,0.5597392895430134,-0.25973928954301345,1,-0.6505739756559007,159.32151286042347,2,45,1.995495228847564,0.42693407073905343,6,1,0.02127659574468085,0.14285714285714285,0.723,hardworker
89,4,24,9,2.6666666666666665,2.0,3.0,3,0.4293695115153736,0.3,0.89414834846935,0.12936951151537363,0.5941483484693499,4,0.3205249438303096,2,0.34686041152175406,0.5597392895430134,-0.25973928954301345,1,-0.7403976485468884,197.4282071705737,4,20,0.2917415076391553,0.11502629438646561,6,2,0.08333333333333333,0.2857142857142857,0.875,daily_sprinter
90,4,22,9,2.4444444444444446,0.6666666666666666,1.6666666666666667,4,0.9059715771801234,0.7010195435760772,2.3503928163264423,0.20495203360404624,1.6493732727503652,5,0.9034833396517884,1,2.3186364513800783,0.5597392895430134,0.14128025403306377,0,-0.798769377878056,193.8440777966493,4,18,1.3805720389372467,0.8016999619582295,7,29,1.3181818181818181,3.625,0.864,hardworker
91,4,3,3,1.0,1.0,0.0,0,2.004710397166195,1.8977993440604153,2.0292983362273236,0.10691105310577953,0.1314989921669083,1,2.0292983362273236,1,2.0292983362273236,0.5597392895430134,1.3380600545174017,0,-0.6082661389485725,40.27768607933612,3,0,0.0,0.0,6,39,13.0,5.571428571428571,1.0,low_interest_quitter
92,4,4,2,2.0,0.0,0.0,2,2.346945560584058,0.9791425804639537,2.5074287009427927,1.3678029801201044,1.528286120478839,2,2.215139015776382,1,2.215139015776382,0.5597392895430134,0.4194032909209403,0,-0.6271494460849908,36.2800286263672,3,1,1.4996095249277799,0.0,5,33,8.25,5.5,0.5,hardworker
93,4,18,8,2.25,0.3333333333333333,2.3333333333333335,5,1.541925892273445,0.603448633097551,2.3275001081014257,0.9384772591758939,1.7240514750038747,5,0.603448633097551,2,2.0918514465695477,0.5597392895430134,0.043709343554537594,0,-0.9571160954271617,213.11426051420483,5,13,0.23292378167643957,0.0,5,26,1.4444444444444444,4.333333333333333,0.667,benchmark_tweaker
94,4,39,7,5.571428571428571,2.0,4.666666666666667,0,1.161662427291925,0.5612355977104478,2.5483238865514015,0.6004268295814771,1.9870882888409538,9,0.5612355977104478,2,1.0488130031716822,0.5597392895430134,0.0014963081674344014,0,-0.6899846458970601,152.34669026269881,1,38,1.5709275912958456,0.0,9,21,0.5384615384615384,2.1,0.795,consistent_late_breakthrough
95,4,39,7,5.571428571428571,1.0,7.0,6,1.152084492945191,0.6934240862194393,2.4833067263280815,0.4586604067257517,1.789882640108642,9,1.129342064352805,2,0.7911312602522722,0.5597392895430134,0.13368479667642585,0,-0.7791246807558079,184.007825829755,7,32,1.4523711825695627,0.28302760871879273,9,28,0.717948717948718,2.8,0.795,hardworker
96,4,6,1,6.0,2.0,0.0,0,1.4740511643924719,1.410803736329056,1.624731539832958,0.06324742806341588,0.21392780350390206,6,1.410803736329056,2,1.5241238994028843,0.5597392895430134,0.8510644467860425,0,0.27755841262197334,1.1304621219458184,3,3,0.10060764043007375,0.682633068146929,1,37,6.166666666666667,18.5,0.667,low_interest_quitter
97,4,15,5,3.0,1.6666666666666667,0.6666666666666666,0,0.6529613369752407,0.5504797969942636,2.5790537747968205,0.10248153998097709,2.028573977802557,6,0.5504797969942636,2,1.0810504615665082,0.5597392895430134,-0.009259492548749804,1,-0.620477186929099,133.11246812947243,1,14,1.7787485434724148,0.0,5,17,1.1333333333333333,2.8333333333333335,0.867,hardworker
98,4,24,9,2.6666666666666665,2.3333333333333335,3.0,0,0.42572532228771437,0.33117429769505,2.581319579709052,0.09455102459266435,2.250145282014002,4,0.3620075316193398,3,0.4175026672153108,0.5597392895430134,-0.22856499184796342,1,-0.6383297434124098,172.93624104746343,1,23,1.4349987575552845,0.0,6,4,0.16666666666666666,0.5714285714285714,0.833,consistent_late_breakthrough
99,4,7,3,2.3333333333333335,0.0,1.0,0,0.7572624883658097,0.523946717725206,1.3094222842875478,0.23331577064060371,0.7854755665623419,3,0.8376643530091039,1,1.3094222842875478,0.5597392895430134,-0.035792571817807484,1,-0.8425809308132339,91.90905821126995,1,6,0.4717579312784439,0.0,6,16,2.2857142857142856,2.2857142857142856,1.0,hardworker
100,4,30,8,3.75,4.333333333333333,3.6666666666666665,1,0.6729775246354631,0.5101015581267861,2.57577710267657,0.16287596650867697,2.0656755445497836,5,0.5872756667159993,3,0.6075746982249024,0.5597392895430134,-0.04963773141622729,1,-0.49572374596264757,203.10588107319944,3,27,1.8262146090983102,0.0,7,14,0.4666666666666667,1.75,0.733,hardworker
101,4,53,9,5.888888888888889,2.6666666666666665,6.0,5,1.3434227904304974,0.5717438418049074,2.5626669518936165,0.7716789486255899,1.990923110088709,9,0.6185294595124258,3,0.5759025007661995,0.5597392895430134,0.012004552261894008,0,-0.8088752979365628,205.81350746707946,3,50,1.6807218841047438,0.0,4,23,0.4339622641509434,4.6,0.736,hardworker
102,4,19,9,2.111111111111111,2.3333333333333335,3.0,1,0.5370446140630517,0.3872605767118344,1.3115998455354358,0.14978403735121731,0.9243392688236014,4,0.9709708665192893,1,1.222032511347443,0.5597392895430134,-0.17247871283117905,1,-0.7917974457310022,122.62814912536007,2,17,0.2868308105693955,0.0,4,7,0.3684210526315789,1.4,0.789,daily_sprinter
103,4,4,2,2.0,0.0,0.0,1,0.5216024048227303,0.4853537760089783,0.5505077348780112,0.03624862881375207,0.06515395886903291,3,0.5205086928988268,2,0.5205086928988268,0.5597392895430134,-0.07438551353403516,1,-0.46945484172725216,4.501539441690596,3,1,0.06515395886903291,0.0,6,12,3.0,1.7142857142857142,0.25,pure_ai_quick_dump
104,4,5,2,2.5,0.3333333333333333,1.3333333333333333,0,1.392516520346291,1.1755757085774807,2.3391749308732446,0.2169408117688103,1.1635992222957638,4,1.1755757085774807,1,2.3391749308732446,0.5597392895430134,0.6158364190344673,0,-0.9968164546978456,68.30084679400538,1,4,0.8995536223516134,0.0,7,35,7.0,4.375,1.0,consistent_late_breakthrough
105,4,20,9,2.2222222222222223,0.6666666666666666,2.0,4,0.40918061048591947,0.3,1.091145531913681,0.10918061048591948,0.7911455319136809,4,0.3,2,0.3,0.5597392895430134,-0.25973928954301345,1,-0.716304417214451,107.63260833519271,2,18,0.5488650654648515,0.0,8,3,0.15,0.3333333333333333,0.85,daily_sprinter
106,4,8,4,2.0,1.3333333333333333,1.0,1,0.8396248667962477,0.567135854903706,2.5624508776877417,0.2724890118925417,1.9953150227840357,4,0.7365765893920739,2,0.7365765893920739,0.5597392895430134,0.007396565360692553,0,-0.5404292095632542,184.5014116886393,1,7,1.5959724572112408,0.0,6,22,2.75,3.142857142857143,0.625,hardworker
107,4,9,1,9.0,0.0,0.0,9,0.5822988819130094,0.5587964467678953,0.7479041234806437,0.023502435145114076,0.18910767671274842,9,0.5587964467678953,3,0.5587964467678953,0.5597392895430134,-0.0009428427751181356,1,-0.8319126763787593,6.240891987803963,2,7,0.0937035340083382,0.3149971286723726,4,20,2.2222222222222223,4.0,0.889,pure_ai_quick_dump
108,4,4,4,1.0,0.0,0.6666666666666666,0,2.238711934829742,0.573690458544068,2.296036554898591,1.6650214762856739,1.722346096354523,1,2.296036554898591,1,2.296036554898591,0.5597392895430134,0.01395116900105453,0,-0.8978232570098411,95.77501388323786,3,1,1.6582001224476688,0.0,5,24,6.0,4.0,0.75,hardworker
109,4,13,6,2.1666666666666665,0.6666666666666666,3.0,0,1.1525105963885582,0.9454459881513334,2.436717648645806,0.20706460823722483,1.4912716604944727,5,1.1285208937367144,1,2.262424177180914,0.5597392895430134,0.38570669860831996,0,-0.866333223435505,116.36435481735425,3,10,1.215263653629405,0.08512823686406956,10,32,2.4615384615384617,2.909090909090909,0.769,hardworker
110,5,25,8,3.125,1.3333333333333333,2.6666666666666665,0,1.9390037272035185,1.0106904127739293,2.480131039058711,0.9283133144295892,1.4694406262847817,7,1.147088920714424,3,1.2569898988619572,0.6471657103639086,0.3635247024100208,0,-0.7487703385423691,39.50878605348302,4,21,1.1952764041711352,0.0,5,27,1.08,4.5,0.8,hardworker
111,5,18,4,4.5,0.3333333333333333,0.0,0,0.5373362910171007,0.38389446653093845,0.7105860416391855,0.15344182448616223,0.32669157510824703,10,0.46677643441699157,3,0.4370508266370861,0.6471657103639086,-0.2632712438329701,1,-0.6057182579154337,183.70070610438717,6,12,0.11422800102921615,0.0,3,4,0.2222222222222222,1.0,0.889,late_joiner_dangerous
112,5,20,8,2.5,1.0,2.3333333333333335,1,0.6202921639193196,0.3473646085603798,2.217153501934034,0.2729275553589398,1.8697888933736542,4,0.5627895277107979,3,0.3473646085603798,0.6471657103639086,-0.29980110180352876,1,-0.504267435362974,0.19897013985959688,4,16,1.479556749653606,0.8597509480241754,7,1,0.05,0.125,0.9,hardworker
113,5,7,4,1.75,0.3333333333333333,0.6666666666666666,0,1.3818528208335923,0.5255811334684695,2.2088302459812432,0.8562716873651228,1.6832491125127738,3,0.7922602565705711,1,2.2088302459812432,0.6471657103639086,-0.12158457689543911,1,-0.917902796045961,177.51196072567257,4,3,0.31213386141841193,0.29593832795730823,5,13,1.8571428571428572,2.1666666666666665,0.857,benchmark_tweaker
114,5,20,7,2.857142857142857,1.3333333333333333,3.6666666666666665,4,0.7290593391113608,0.5060175968452547,2.4432530076225394,0.22304174226610607,1.9372354107772847,5,0.6265202905059645,2,0.6265202905059645,0.6471657103639086,-0.14114811351865386,1,-0.55262462713383,171.8554688988591,5,15,1.6042786985020867,0.6419346565763194,7,12,0.6,1.5,0.65,hardworker
115,5,26,10,2.6,2.3333333333333335,2.6666666666666665,1,1.474549625170419,0.6677983796145159,2.233607479566066,0.8067512455559032,1.5658090999515502,6,0.7729184334360775,1,2.233607479566066,0.6471657103639086,0.02063266925060736,0,-0.985648676472976,230.69002817066732,20,6,0.2764119333999452,0.6907248068921734,6,21,0.8076923076923077,3.0,0.462,benchmark_tweaker
116,5,23,9,2.5555555555555554,2.6666666666666665,3.0,1,1.5399245744367152,0.7128672778509237,2.456723331843383,0.8270572965857914,1.7438560539924595,5,1.1896434769013347,2,1.6563597035987117,0.6471657103639086,0.06570156748701517,0,-0.97322108621344,209.3001006418692,3,20,0.23849880041461047,0.0,6,22,0.9565217391304348,3.142857142857143,0.783,benchmark_tweaker
117,5,35,9,3.888888888888889,2.3333333333333335,2.3333333333333335,9,0.9676715341892865,0.7648105660373831,2.535301579689875,0.20286096815190346,1.7704910136524918,9,0.7648105660373831,2,0.9349285867339159,0.6471657103639086,0.11764485567347449,0,-0.6712308888050088,188.34125068148734,4,31,0.920028082943579,0.707502236926451,7,24,0.6857142857142857,3.0,0.743,hardworker
118,5,6,2,3.0,0.0,0.6666666666666666,0,0.6391660236741383,0.4327493338180264,2.5547214130956517,0.20641668985611195,2.1219720792776253,4,0.4327493338180264,2,0.6018732625317698,0.6471657103639086,-0.2144163765458822,1,-0.8518526026691857,7.140171424398716,1,5,1.83312577341102,0.0,3,6,1.0,1.5,1.0,pure_ai_quick_dump
119,5,19,8,2.375,1.0,2.6666666666666665,1,0.7267319826735191,0.36431696219048854,2.17489863317117,0.3624150204830306,1.8105816709806815,4,0.7267319826735191,2,0.5725440138787417,0.6471657103639086,-0.28284874817342004,1,-0.7243370392775096,184.24982168999765,4,15,1.270497987976834,0.6877677639295001,5,2,0.10526315789473684,0.3333333333333333,0.789,hardworker
120,5,41,9,4.555555555555555,2.3333333333333335,4.333333333333333,6,0.7482934762571118,0.49036281857417086,2.4262689227429437,0.257930657682941,1.9359061041687728,6,0.6810756003988329,2,0.7787472801919557,0.6471657103639086,-0.15680289178973772,1,-0.6799602874647018,179.67341513237886,2,39,1.5592038136162245,0.3975111578057545,5,11,0.2682926829268293,1.8333333333333333,0.659,consistent_ai_leap
121,5,22,5,4.4,1.0,3.0,0,2.0199656552983805,1.3235002951475003,2.4684923452032406,0.6964653601508801,1.1449920500557402,10,1.3463451993401827,2,2.254235191190724,0.6471657103639086,0.6763345847835918,0,-0.6288817019231328,34.99961225932319,3,19,0.8875034595954108,0.0,7,28,1.2727272727272727,3.5,0.727,hardworker
122,5,4,4,1.0,0.0,0.6666666666666666,0,1.113714716187041,0.48524964331389847,1.1322383669766318,0.6284650728731427,0.6469887236627334,1,1.1322383669766318,1,1.1322383669766318,0.6471657103639086,-0.1619160670500101,1,-0.5978752471649444,115.7502913360874,3,1,0.6376694589492065,0.0,9,9,2.25,0.9,0.75,hardworker
123,5,23,7,3.2857142857142856,2.3333333333333335,3.0,4,1.5026015286693732,0.47716210624487354,2.2235431307764895,1.0254394224244998,1.7463810245316158,7,1.2684540238735438,2,1.304094918188462,0.6471657103639086,-0.17000360411903503,1,-0.6910389028759474,227.13953703183142,20,3,1.6296734049658919,0.7792484074005149,5,8,0.34782608695652173,1.3333333333333333,0.609,ai_dump_sincere_start
124,5,22,6,3.6666666666666665,4.0,2.0,0,1.8933827934000524,0.5647520622862832,2.280589434519288,1.3286307311137693,1.715837372233005,5,2.103613486789817,3,1.9895411994890517,0.6471657103639086,-0.08241364807762541,1,-0.9891312874732697,205.0519404322735,18,4,0.8616787750271359,0.6357820333084754,5,15,0.6818181818181818,2.5,0.636,ai_dump_sincere_start
125,5,14,2,7.0,0.0,0.0,0,0.6169155504485454,0.4867298908577765,0.745397267528993,0.1301856595907689,0.25866737667121653,7,0.6288349258904141,2,0.543658893513493,0.6471657103639086,-0.16043581950613206,1,-0.9887912494663746,28.33063031795453,11,3,0.056198045601338675,0.8640247198445319,3,10,0.7142857142857143,2.5,0.5,late_joiner_dangerous
126,5,19,3,6.333333333333333,0.0,0.0,4,0.47710395217787804,0.37384304304768373,2.3701093515746523,0.10326090913019431,1.9962663085269685,10,0.4574090683588241,2,0.5791017553880232,0.6471657103639086,-0.27332266731622484,1,-0.4889511486482421,47.29981715242846,1,18,1.7836052905309614,0.0,6,3,0.15789473684210525,0.42857142857142855,0.684,late_joiner_dangerous
127,5,7,1,7.0,0.0,0.0,0,0.6205648041798433,0.44805575487817695,2.154588798660205,0.17250904930166633,1.706533043782028,7,0.44805575487817695,1,2.154588798660205,0.6471657103639086,-0.19910995548573163,1,-0.6535769698259747,18.285773308753193,1,6,1.382152653539591,0.0,7,7,1.0,0.875,1.0,pure_ai_quick_dump
128,5,16,7,2.2857142857142856,1.3333333333333333,2.3333333333333335,0,0.6690681973437986,0.5586345386544687,1.0103674564018241,0.11043365868932997,0.45173291774735547,4,0.5586345386544687,2,0.5899602970538823,0.6471657103639086,-0.08853117170943992,1,-0.8360739158228107,182.8361377004285,4,12,0.23595781395000825,0.0,6,14,0.875,2.0,0.812,daily_sprinter
129,5,6,3,2.0,0.3333333333333333,1.6666666666666667,0,0.634449220068193,0.5765499387694728,2.278269341608784,0.05789928129872024,1.701719402839311,4,0.6066022640605077,1,2.278269341608784,0.6471657103639086,-0.07061577159443577,1,-0.9627716596033538,89.37103543168075,1,5,1.5512629461465466,0.13964848970936727,7,16,2.6666666666666665,2.0,0.833,hardworker
